Kingdom,Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 5,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 6,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 6B,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 7,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 8,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,AB_ Amphipod Type 9,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 11,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 12,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 13,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 14,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 15,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 16,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 18,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 19,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 20,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 21,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 22,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 23,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 24,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 25,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 26,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 27,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 28,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 29,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 3,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 30,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 32,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 33,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 34,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 35,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 36,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 37,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 38,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 39,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 4,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 40,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 41,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 42,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 43,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 44,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 5,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 6,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 7,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 8,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 9,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 10,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 11,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 12,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 13,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 14,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 15,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 16,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 17,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 18,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 19,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 20,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 21,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 22,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 23,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 24,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 25,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 27,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 28,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 29,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 3,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 30,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 31,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 32,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 33,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 34,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 36,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 38,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 3a,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 4,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 5,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 6,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 7,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 8,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 9,sediment,macrofauna
Animalia,Arthropoda,,,,,,Chelicerata,AB_ Chelicerata sp 1    (sea mite),sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Cumacea,,,,Cumacea,AB_ Cumacea sp 1,water column,macrofauna
Animalia,Arthropoda,Malacostraca,Cumacea,,,,Cumacea,AB_ Cumacea sp 2,water column,macrofauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,AB_ Ophuroidea sp 1,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,AB_ Ophuroidea sp 3,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,AB_ Ophuroidea sp 4,sediment,megafauna
Animalia,Echinodermata,Ophiuroidea,,,,,Ophiuroidea,AB_ Ophuroidea sp 5,sediment,megafauna
Animalia,Mollusca,Aplacophora,,,,,Aplacophora,AB_ Aplacophora sp 1,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 1,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 10,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 11,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 12,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 2,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 3,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 4,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 5,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 6,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 7,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 8,sediment,macrofauna
Animalia,Mollusca,Bivalvia,,,,,Bivalvia,AB_ Bivalvia sp 9,sediment,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 1,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 1,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 2,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 3,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2210,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2213,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2214,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2581,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2587,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Bathyvermilia,,Bathyvermilia,Bathyvermilia sp. A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Ditrupa,,Ditrupa,Ditrupa sp. A sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Filograna,,Filograna,cf.Filograna sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Josephella,,Josephella,Josephella sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Neovermilia,,Neovermilia,Neovermilia sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulinae sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1429,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1455,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1693,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp.1,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Filogranula,,Filogranula,Filogranula sp. 1,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae morphotype 1,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae morphotype 2,nodule,megafauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp A,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp B,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp C,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp D,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp E,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp G,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp H,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_073),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_100),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_103),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_1934),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_1936),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_271),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_357),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_386),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_854),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2 macro,nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Spirorbinae sp. (NHM_299),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Spirorbinae sp. (NHM_396),nodule,macrofauna
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. indeterminate,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,Bathyasychis,,Bathyasychis,Bathyasychis sp. 150,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 121,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 2420,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 2457,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 2561,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 2637,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. 384,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,Rhodine,,Rhodine,Rhodine sp. 265,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae 938,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae 939,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.A,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.B,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.C,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.D,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.E,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.F,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp.G,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae species #1742,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae species #1915,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,Lumbriclymene,interstricta,Lumbriclymene interstricta,Lumbriclymene cf. interstricta,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp A,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp B,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_026),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_058),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_1170),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_1178),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_1859),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_358),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_836),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae sp. (NHM_900),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,Nicomache,,Nicomache,Nicomache sp. (NHM_058),nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Nicomachinae,Nicomachinae sp. 1,nodule,macrofauna
Animalia,Annelida,Polychaeta,,Maldanidae,,,Maldanidae,Maldanidae - sp. indeterminate,nodule,macrofauna
Animalia,Annelida,Clitellata,Haplotaxida,Naididae,,,Naididae,Phallodrilinae gen. sp. ,sediment,macrofauna
Animalia,Annelida,Clitellata,Haplotaxida,Naididae,,,Naididae,Phallodrilinae sp. (NHM_440),sediment,macrofauna
Animalia,Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta sp. 144,sediment,macrofauna
Animalia,Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta sp. 2493,sediment,macrofauna
Animalia,Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta sp. 2586,sediment,macrofauna
Animalia,Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta sp. 2615,sediment,macrofauna
Animalia,Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,,,Amphinomidae,Amphinomidae sp. (NHM_821),sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Paramphinome,,Paramphinome,Paramphinome sp. NHM_6022E,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Bathychloeia,,Bathychloeia balloniformis,Bathychloeia cf. balloniformis,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Bathychloeia,,Bathychloeia sibogae,Bathychloeia cf. sibogae,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Bathychloeia,,Bathychloeia sibogae,Bathychloeia cf. sibogae juvenile,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,,,Amphinomidae,Amphinomid sp. A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Chloeia,,Chloeia,Choeia sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosinopsis,,Euphrosinopsis,Euphrosinopsis sp. 87,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,,Euphrosine,Euphrosine sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,,Euphrosine,Euphrosine sp.B,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,,Euphrosine,Euphrosine sp.C,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinid sp. A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosinopsis,crassiseta,Euphrosinopsis crassiseta,Euphrosinopsis cf. crassiseta,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosinopsis,horsti,Euphrosinopsis horsti,Euphrosinopsis cf. horsti,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinid PIP sp.54,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp.2,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp.3,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,,Euphrosine,Euphrosine sp A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,,Euphrosine,Euphrosine sp. (NHM_095),sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp. (NHM_095),sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp. (NHM_587),sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,,,Euphrosinidae,Euphrosinidae sp. (NHM_779),sediment,macrofauna
Animalia,Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosinopsis,,Euphrosinopsis,Euphrosinopsis sp. A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,,,Dorvilleidae,Dorvilleidea 967,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,,Ophryotrocha,Ophryothrocha sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,,Ophryotrocha,Ophryotrocha sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,,,Dorvilleidae,Dorvilleidae sp.1,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,,,Dorvilleidae,Dorvilleidae - sp. indeterminate,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Augeneria,,Augeneria,Augeneria sp. 2110,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,,,Lumbrineridae,cf Paraninoe sp. 2547,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,,,Lumbrineridae,aff Lumbrinerides sp. 2524,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,,,Lumbrineridae,Lumbrineridae sp. 1,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,,Lumbrinerides,Lumbrinerides sp. 2107,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrinereis sp.A,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrinereis sp.B,sediment,macrofauna
Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,,Lumbrineris,Lumbrineris 911,sediment,macrofauna
