SAMPLING_UNIT,region,Latitude,Longitude
BGR1 BGR east #18_EBS,east,-117.0256,11.8562
BGR1 BGR east 18_EBS,east,-117.0256,11.8562
BGR1 BGR east #18_EBS,east,-117.0256,11.8562
BGR1 BGR east 18_EBS,east,-117.0256,11.8562
BGR1 BGR east #18_EBS,east,-117.0256,11.8562
BGR1 BGR east 18_EBS,east,-117.0256,11.8562
BGR1 BGR east #18_EBS,east,-117.0256,11.8562
BGR1 BGR east 18_EBS,east,-117.0256,11.8562
BGR1 BGR east #18_EBS,east,-117.0256,11.8562
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #24_EBS,east,-117.025,11.85533
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east 26_MUC,east,-117.0225,11.85782
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #26_MUC,east,-117.0225,11.857817
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east #23_MUC,east,-117.013617,11.827567
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east 23_MUC,east,-117.0136,11.82757
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east #45_MUC,east,-117.01355,11.828117
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east 45_MUC,east,-117.0135,11.82812
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east #27_MUC,east,-117.006417,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 27_MUC,east,-117.0064,11.8619
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east 28_EBS,east,-117.005,11.82757
BGR1 BGR east #28_EBS,east,-117.005,11.82757
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #65_KG,east,-117.0039,11.91111
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
BGR1 BGR east #20_KG,east,-117.0016667,11.90972222
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
UKSRL1 OA UKSRL1 OMS-AB02-S01,east,-117,12.11787
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east 28_MUC,east,-116.9972,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east #28_MUC,east,-116.997183,11.83185
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east 46_MUC,east,-116.9945,11.83282
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #46_MUC,east,-116.99445,11.832817
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #19_KG,east,-116.9858333,11.85333333
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 BGR east #59_KG,east,-116.9842,11.90167
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
BGR1 OA BGR1 #60_KG,east,-116.9817,12.03389
IFREMER1 OA IFREMER1 208,east,-116.9797,11.8385
IFREMER1 OA IFREMER1 173,east,-116.9797,11.8385
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
BGR1 BGR east #25_EBS,east,-116.9749,11.81905
BGR1 BGR east 25_EBS,east,-116.9749,11.81905
