rec,SPECIES,size_cat,region,INCL-ALL-SPP,INCL-ALL-TAXA,incl_notes-all-taxa,incl_notes-all-spp,acceptedScientificName_ed,CCZ_endemic,other_rank,taxonRank_ed,TR_w_TCID,layer,inclusion_criteria,incl_notes_march22,include,m_taxon_note,gbifID,rightsHolder,institutionID,institutionCode,datasetID,datasetName,basisOfRecord,occurrenceID,catalogNumber,qual_ed,identificationQualifier,recordNumber,recordedBy,individualCount,associatedSequences,previousIdentifications,eventID,eventDate,eventTime,year,habitat,samplingProtocol,locality,verbatimDepth,decimalLongitude,decimalLatitude,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonConceptID_orig,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,taxonomicStatus,depth,depthAccuracy,verbatimScientificName,acceptedScientificName,associatedReferences
4482,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557438268,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000901,,,,,,1,,NA,,2018-06-01T00:00:00,,2018,,,,,-149.93764,7.03003,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5034,0,Hyalonema,"Hyalonema Gray, 1832",
4503,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557439242,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000786,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91044,6.99869,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5009,0,Hyalonema,"Hyalonema Gray, 1832",
4505,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557439247,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000830,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.89064,5.10839,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4858,0,Hyalonema,"Hyalonema Gray, 1832",
4506,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557439248,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000849,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.88408,5.10139,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4508,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557439252,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000885,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91178,6.99044,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5004,0,Hyalonema,"Hyalonema Gray, 1832",
4509,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557439255,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000911,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93621,6.98216,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4531,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623678,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000760,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91172,6.99077,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5005,0,Hyalonema,"Hyalonema Gray, 1832",
4532,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623679,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000779,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91173,6.99087,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5005,0,Hyalonema,"Hyalonema Gray, 1832",
4533,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623681,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000797,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91117,7.00214,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5011,0,Hyalonema,"Hyalonema Gray, 1832",
4534,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623682,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000805,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.8253,5.05651,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4870,0,Hyalonema,"Hyalonema Gray, 1832",
4535,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623684,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000823,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.8237,5.05514,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4871,0,Hyalonema,"Hyalonema Gray, 1832",
4536,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623686,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000841,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.89057,5.10875,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4857,0,Hyalonema,"Hyalonema Gray, 1832",
4537,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623689,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000878,,,,,,1,,NA,,2018-05-29T00:00:00,,2018,,,,,-141.81977,5.05108,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4872,0,Hyalonema,"Hyalonema Gray, 1832",
4538,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623691,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000896,,,,,,1,,NA,,2018-06-01T00:00:00,,2018,,,,,-149.93817,7.03158,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5036,0,Hyalonema,"Hyalonema Gray, 1832",
4539,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557623692,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000904,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91158,6.99364,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4563,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557617995,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000769,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.82462,5.05585,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4871,0,Hyalonema,"Hyalonema Gray, 1832",
4564,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557617997,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000787,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93645,6.9818,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4566,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618002,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000831,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93812,6.97858,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4568,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618007,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000886,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.8854,5.10297,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4569,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618010,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000912,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93791,6.97904,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4570,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618012,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000930,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.88441,5.10163,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4591,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627709,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000762,,,,,,1,,NA,,2018-06-01T00:00:00,,2018,,,,,-149.93772,7.03029,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5034,0,Hyalonema,"Hyalonema Gray, 1832",
4592,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627711,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000780,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.9112,7.00142,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5010,0,Hyalonema,"Hyalonema Gray, 1832",
4593,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627712,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000799,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93771,6.97941,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4594,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627713,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000807,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.89088,5.10905,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4857,0,Hyalonema,"Hyalonema Gray, 1832",
4595,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627715,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000825,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.9112,7.00091,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5011,0,Hyalonema,"Hyalonema Gray, 1832",
4596,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627717,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000843,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.9356,6.98334,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4598,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627722,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000898,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.83026,5.0595,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4868,0,Hyalonema,"Hyalonema Gray, 1832",
4599,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557627723,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000906,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.83036,5.05998,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4868,0,Hyalonema,"Hyalonema Gray, 1832",
4629,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557617996,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000778,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91158,6.99366,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4630,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557617998,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000796,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93884,6.97727,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4631,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557617999,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000804,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91114,7.0065,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5013,0,Hyalonema,"Hyalonema Gray, 1832",
4632,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618001,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000822,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.94102,6.97364,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4633,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618003,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000840,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.93597,6.98269,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
4635,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618006,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000877,,,,,,1,,NA,,2018-05-29T00:00:00,,2018,,,,,-141.81998,5.0511,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4872,0,Hyalonema,"Hyalonema Gray, 1832",
4636,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618008,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000895,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.89316,5.11173,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4856,0,Hyalonema,"Hyalonema Gray, 1832",
4637,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618009,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000903,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.94234,6.97118,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4638,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557618011,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000921,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.88441,5.10163,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4658,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626740,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000763,,,,,,1,,NA,,2018-06-01T00:00:00,,2018,,,,,-149.93785,7.03065,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5035,0,Hyalonema,"Hyalonema Gray, 1832",
4659,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626742,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000781,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.91157,6.99381,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4660,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626744,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000808,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.82325,5.05494,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4871,0,Hyalonema,"Hyalonema Gray, 1832",
4661,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626746,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000826,,,,,,1,,NA,,2018-05-29T00:00:00,,2018,,,,,-141.82182,5.04998,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4873,0,Hyalonema,"Hyalonema Gray, 1832",
4662,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626748,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000844,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.88386,5.10074,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4663,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626750,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000862,,,,,,1,,NA,,2018-05-25T00:00:00,,2018,,,,,-141.88575,5.10304,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4859,0,Hyalonema,"Hyalonema Gray, 1832",
4664,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626752,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000880,,,,,,1,,NA,,2018-05-29T00:00:00,,2018,,,,,-141.81976,5.05106,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4872,0,Hyalonema,"Hyalonema Gray, 1832",
4665,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626753,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000899,,,,,,1,,NA,,2018-06-07T00:00:00,,2018,,,,,-149.94148,6.97276,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5007,0,Hyalonema,"Hyalonema Gray, 1832",
4666,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626754,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000907,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.82826,5.05838,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4868,0,Hyalonema,"Hyalonema Gray, 1832",
4667,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557626756,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000925,,,,,,1,,NA,,2018-05-29T00:00:00,,2018,,,,,-141.81847,5.04829,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4873,0,Hyalonema,"Hyalonema Gray, 1832",
96015,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557616563,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000761,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.8247,5.05588,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4870,0,Hyalonema,"Hyalonema Gray, 1832",
96016,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557616566,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000798,,,,,,1,,NA,,2018-05-28T00:00:00,,2018,,,,,-141.8269,5.05746,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,4869,0,Hyalonema,"Hyalonema Gray, 1832",
96017,,megafauna,west,no,y,,no- not spp level,Hyalonema,,,genus,genus,06_apei,,,yes,,2557616567,,,,HURL,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,NOAA_DSCRTP:1000806,,,,,,1,,NA,,2018-06-02T00:00:00,,2018,,,,,-149.9114,6.99669,,,,,,,,"Hyalonema Gray, 1832",Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,ACCEPTED,5008,0,Hyalonema,"Hyalonema Gray, 1832",
