rec_long,my_notes_on_tammys,Tammy_notes,Tammy_taxonomic.status,Thomas_notes,Thomas_taxonomic status,barcode,source,imagery_only_ID,all_recs_qual_y,any_recs_qual,descr_id_with,short_spp_cl,SPP_CHECKLIST,INCL,incl_note,ERIK_LIST,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,scientificName,taxonRank,otherRank,other_rank,ref_description,YEAR_DESC,description,orig_desc,CCZ_endemic,observed_out_CCZ_OBIS,SOURCE_ED,inferred,notes,size_cat,size_cat_notes,name_verbatim,habitat_info,source_habitat_info,pelagic,habitat_interim,deepsea_taxonmatch_note_wordss,Match type,Taxon status- worms,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,source_lit,source_gbif,source_DD,source_OBIS_only,GBIF,OBIS,LIT,DD,sept_check,source_OBIS_DD,sole_source,sole_check,type_loc_info_OBIS,note,cl,cl2,cl3
1595,,,,,,yes,genbank,,,cf.,morphology and molecular data,,,,,yes,Annelida,Polychaeta,,,,,,,Polychaeta,class,,,,,,,,,literature; GBIF; DD; OBIS only,,,macrofauna,macro/mega,,,,,sediment,matchtype: exact,exact,accepted,883,Polychaeta,"Grube, 1850",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
2312,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Enchelidiidae,Polygastrophora,,,,Polygastrophora,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2563,Polygastrophora,"de Man, 1922",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1597,,,,,,,,,,,,,,,,yes,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,,,,Polymastia,genus,,,,,,,,,DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,132046,Polymastia,"Bowerbank, 1862",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
2743,,,,,,,,,,,,,,,,yes,Porifera,Demospongiae,Polymastiida,,,,,,Polymastiida,order,,,,,,,,,DD,y,,macrofauna,,,,,,nodule,,exact,accepted,845494,Polymastiida,"Morrow & Cárdenas, 2015",Animalia,,,,,,,,,,OBIS DD,yes,,,,,,
1598,,,,,,,,,,,,,,,,yes,Porifera,Demospongiae,Polymastiida,Polymastiidae,,,,,Polymastiidae,family,,,,,,,,,DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,131673,Polymastiidae,"Gray, 1867",Animalia,,,,,,,,,,OBIS DD,yes,,,,,,
1599,,,,,,,,,,cf.,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Phyllodocida,Polynoidae,,,,,Polynoidae,family,,,,,,,,,literature; DD; OBIS only,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,939,Polynoidae,"Kinberg, 1856",Animalia,literature,,DD,OBIS only,,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1600,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Phyllodocida,Polynoidae,,,,,Polynoinae,,subfamily,y,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,155091,Polynoinae,"Kinberg, 1856",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1601,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,,Scalibregmatidae,Polyphysia,,,,Polyphysia,genus,,,,,,,,,DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129553,Polyphysia,"Quatrefages, 1866",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
1602,,,,,,,,,,,,,,,,,Mollusca,Polyplacophora,,,,,,,Polyplacophora,class,,,,,,,,,literature; DD,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,55,Polyplacophora,"Gray, 1821",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2313,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Polysigma,,,,Polysigma,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2347,Polysigma,"Cobb, 1920",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1603,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Pomponema,,,,Pomponema,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2318,Pomponema,"Cobb, 1917",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
1607,,,,,,,,,,,morphology and molecular data,,,,,,Arthropoda,Copepoda,Harpacticoida,Aegisthidae,Pontostratiotes,,,,Pontostratiotes,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,115260,Pontostratiotes,"Brady, 1883",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1610,,,,,,yes,genbank,,,cf.,,,,,,yes,Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,,,,Porcellanaster,genus,,,,,,,,,literature; GBIF; OBIS only,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123267,Porcellanaster,"Wyville Thomson, 1878",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,,,,,,,,
1611,,,,,,yes,,,,cf.,morphology and molecular data,yes,yes,,,yes,Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,,ceruleus,,Porcellanaster ceruleus,species,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,123935,Porcellanaster ceruleus,"Wyville Thomson, 1878",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,rams,,
1612,,,,,,,,,,cf.,morphology and molecular data,,,,,yes,Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,,,,,Porcellanasteridae,family,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123130,Porcellanasteridae,"Sladen, 1883",Animalia,literature,GBIF,,OBIS only,GBIF,OBIS,LIT,,y,OBIS DD,,,,,,,
1613,,,,,,,,,,,morphology and molecular data,,,,,,Porifera,,,,,,,,Porifera,phylum,,,,,,,,,literature; GBIF; DD; OBIS only,,,megafauna,mega/macro,,,,,nodule,matchtype: exact,exact,accepted,558,Porifera,"Grant, 1836",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1614,,,,,,,,,,,,,,,,yes,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Porogadus,,,,Porogadus,genus,,,,,,,,,literature,,,megafauna,,,,,,water column,matchtype: exact,exact,accepted,158774,Porogadus,"Goode & Bean, 1885",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1615,,,,,,,,,,,morphology and molecular data,,,,,yes,Echinodermata,Crinoidea,Comatulida,Phrynocrinidae,Porphyrocrinus,,,,Porphyrocrinus,genus,,,,,,,,,literature,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,123347,Porphyrocrinus,"Gislén, 1925",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1619,,,,,,,,,,,,,,,,,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Portaratrum,,,,Portaratrum,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,246997,Portaratrum,"Guerrero-Kommritz, 2003",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1620,,,ok,,,,,,,,morphology only (specimens),yes,yes,,,,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Portaratrum,,birdi,,Portaratrum birdi,species,,,Chim_Tong_2020,2020,new species,new species,y,,literature; GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,No match found,exact,accepted,1429655,Portaratrum birdi,"Chim & Tong, 2020",Animalia,literature,GBIF,,,GBIF,,LIT,,y,,,,,,,,
2747,,,,,,,,,,,,,,,,yes,Nemertea,Hoplonemertea,Monostilifera,Poseidonemertidae,,,,,Poseidonemertidae,family,,,,,,,,,DD,y,,macrofauna,,,,,,sediment,,exact,accepted,1416264,Poseidonemertidae,"Chernyshev, 2002",Animalia,,,DD,,,,,,,OBIS DD,yes,,,,,,
1621,,,,,,,,,,,,,,,,yes,Arthropoda,Malacostraca,Amphipoda,Ochlesidae,Postodius,,,,Postodius,genus,,,,,,,,,DD,,,macrofauna,,,,,,sediment,No match found,exact,accepted,475177,Postodius,"Hirayama, 1983",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
2190,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,Sabellida,Sabellidae,Potamethus,,,,Potamethus,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129543,Potamethus,"Chamberlin, 1919",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1622,,,,"Type locality: Off Dr Maud Land, 2570m.",dubious,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Sabellida,Sabellidae,Potamethus,,scotiae,,Potamethus scotiae,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,174621,Potamethus scotiae,"(Pixell, 1913)",Animalia,literature,,,,,,LIT,,y,,yes,,,,rams,,
1623,,,,,,,,,,,,,,,,yes,Echinodermata,Echinoidea,Holasteroida,Pourtalesiidae,,,,,Pourtalesiidae,family,,,,,,,,,literature; DD,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,123168,Pourtalesiidae,"A. Agassiz, 1881",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
1624,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Praeacanthonchus,,,,Praeacanthonchus,genus,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2313,Praeacanthonchus,"Micoletzky, 1924",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
1625,,,,,,,,,,,morphology and molecular data,,,,,,Priapulida,,,,,,,,Priapulida,phylum,,,,,,,,,literature; DD,,,macrofauna,,,,,,water column,matchtype: exact,exact,accepted,101063,Priapulida,"Théel, 1906",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1626,,,,,,,,,,,,,,,,,Priapulida,,Priapulomorpha,Priapulidae,,,,,Priapulidae,family,,,,,,,,,DD,,,macrofauna,,,,,,water column,matchtype: exact,exact,accepted,101078,Priapulidae,"Gosse, 1855",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
2748,,,,,,,,,,,,,,,,,Priapulida,,Priapulomorpha,,,,,,Priapulomorpha,order,,,,,,,,,DD,y,,macrofauna,,,,,,water column,,exact,accepted,1263790,Priapulomorpha,"Salvini-Plawen, 1974",Animalia,,,DD,,,,,,,OBIS DD,yes,,,,,,
1627,,,,,,,,,,,,,,,,yes,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,,,Primnoidae,family,,,,,,,,,literature; GBIF; DD; OBIS only,,,macrofauna,macro/mega,,,,,nodule,matchtype: exact,exact,accepted,125278,Primnoidae,"Milne Edwards, 1857",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
2749,,,,,,,,,,,,,,,,yes,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Princaxelia,,,,Princaxelia,genus,,,,,,,,,OBIS only,y,,macrofauna,,,,,,sediment,,exact,accepted,101713,Princaxelia,"Dahl, 1959",Animalia,,,,OBIS only,,,,,,,yes,to check,,,,,
1628,,,ok,,,,,,,,morphology only (specimens),yes,yes,,no habitat info,yes,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Princaxelia,,marianaensis,,Princaxelia marianaensis,species,,,,,,,,,OBIS only,,,macrofauna,,,,,,sediment,No match found,exact,accepted,1480773,Princaxelia marianaensis,"Tomikawa & Watanabe in Tomikawa, Watanabe, Tanaka & Ohara, 2021",Animalia,,,,OBIS only,,OBIS,,,y,,yes,to check,Y,check- coords in CCZ- why,,,
1629,,,,,,yes,genbank,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,,,Prionospio,genus,,,,,,,,,literature; GBIF; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129620,Prionospio,"Malmgren, 1867",Animalia,literature,GBIF,DD,,GBIF,,LIT,DD,y,OBIS DD,,,,,,,
1630,,,,,ok,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,amarsupiata,,Prionospio amarsupiata,species,,,,,,,,,literature; DD,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,871991,Prionospio amarsupiata,"Neal & Altamira in Paterson et al., 2016",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
1631,,,,,ok,,,,,,morphology only (specimens),yes,yes,,,yes,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,branchilucida,,Prionospio branchilucida,species,,,Paterson_Etal_2016,2016,new species,new species,y,,literature; GBIF; DD; OBIS only,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,871993,Prionospio branchilucida,"Altamira, Glover & Paterson in Paterson et al., 2016",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,Y,missed,,,
1632,,,,,ok,,,,,,not given,yes,yes,,,yes,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,kaplani,,Prionospio kaplani,species,,,,,,,,,GBIF,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,871995,Prionospio kaplani,"Altamira, Glover & Paterson in Paterson et al., 2016",Animalia,,GBIF,,,GBIF,,,,y,,yes,,,,,,
2750,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Triplonchida,Prismatolaimidae,,,,,Prismatolaimidae,family,,,,,,,,,literature,y,,meiofauna,,,,,,sediment,,exact,accepted,227124,Prismatolaimidae,"Micoletzky, 1922",Animalia,literature,,,,,,,,,,yes,,,,,,
2191,,,,,,,,,,,molecular data,,,,,,Nematoda,Enoplea,Triplonchida,Prismatolaimidae,Prismatolaimus,,,,Prismatolaimus,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,No match found,exact,accepted,227287,Prismatolaimus,"de Man, 1880",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1633,,,,,,,,,,,,,,,,,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,,,,Proameira,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,115203,Proameira,"Lang, 1944",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1635,,,,,,,,YES,,,morphology only (imagery),no,yes,,,yes,Arthropoda,Malacostraca,Decapoda,Parapaguridae,Probeebei,,mirabilis,,Probeebei mirabilis,species,,,,,,,,,literature,,,megafauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,368012,Probeebei mirabilis,"Boone, 1926",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1636,,,,,,,,,,,,,,,,,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Procampylaspis,,,,Procampylaspis,genus,,,,,,,,,DD,,,macrofauna,,,,,,water column,matchtype: exact,exact,accepted,110421,Procampylaspis,"Bonnier, 1896",Animalia,,,DD,,,,,DD,y,,yes,,,,,,
1637,,,,,,,,,,,morphology only (specimens),yes,yes,,,,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Procampylaspis,,armata,,Procampylaspis armata,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,water column,matchtype: exact,exact,accepted,110581,Procampylaspis armata,"Bonnier, 1896",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1641,,,,,,,,,,,morphology and molecular data,,,,,,Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,,,,,Prochaetodermatidae,family,,,,,,,,,literature; GBIF; DD; OBIS only,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,23102,Prochaetodermatidae,"Salvini-Plawen, 1972",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1642,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Desmodorida,Draconematidae,Prochaetosoma,,,,Prochaetosoma,genus,,,,,,,,,DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2598,Prochaetosoma,"Micoletzky, 1922",Animalia,,,DD,,,,,DD,y,OBIS DD,yes,,,,,,
1643,,,,,,yes,genbank,,,,morphology and molecular data,,,,,yes,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,,,Prochelator,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,118328,Prochelator,"Hessler, 1970",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2314,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Prochromadora,,,,Prochromadora,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2280,Prochromadora,"Filipjev, 1922",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1644,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Prochromadorella,,,,Prochromadorella,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2281,Prochromadorella,"Micoletzky, 1924",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1645,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,,,Progoniada,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129302,Progoniada,"Hartman, 1965",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1646,,,,"Type locality: Off New England, deep water",dubious,,,,cf.,cf.,morphology only (specimens),no,yes,,,yes,Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,regularis,,Progoniada regularis,species,,,,,,,,,literature; DD,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,130147,Progoniada regularis,"Hartman, 1965",Animalia,literature,,DD,,,,LIT,DD,y,,,,,,,,
2315,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Monhysterida,Xyalidae,Promonhystera,,,,Promonhystera,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,227186,Promonhystera,"Wieser, 1956",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2752,,,,,,,,,,,,,,,,yes,Arthropoda,Malacostraca,Amphipoda,Pronoidae,Pronoe,,,,Pronoe,genus,,,,,,,,,DD,y,,macrofauna,,,,,yes,sediment,,exact,accepted,415864,Pronoe,"Guérin-Méneville, 1836",Animalia,,,DD,,,,,,,,yes,,,,,,
2316,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Oncholaimidae,Prooncholaimus,,,,Prooncholaimus,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2574,Prooncholaimus,"Micoletzky, 1924",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2754,,,,,,,,,,,,,,,,,Mollusca,Bivalvia,Pectinida,Propeamussiidae,,,,,Propeamussiidae,family,,,,,,,,,literature,y,,macrofauna,,,,,,sediment,,exact,accepted,156983,Propeamussiidae,"Abbott, 1954",Animalia,literature,,,,,,,,,,yes,,,,,,
1649,,,,,,,,,,,morphology and molecular data,,,,,,Mollusca,Bivalvia,Pectinida,Propeamussiidae,Propeamussium,,,,Propeamussium,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,138324,Propeamussium,"de Gregorio, 1884",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2317,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Monhysterida,Xyalidae,Prorhynchonema,,,,Prorhynchonema,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,No match found,exact,accepted,227187,Prorhynchonema,"Gourbault, 1982",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
3004,,,,,,,,,,,,,,,,,Mollusca,Gastropoda,,,,,,,Prosobranchia,class,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,102,Prosobranchia,"Milne Edwards, 1848",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2935,,,,,,,,YES,incertae sedis,incertae sedis,morphology only (imagery),no,yes,,no habitat info,yes,Echinodermata,Holothuroidea,Apodida,Synaptidae,Protankyra,,brychia,,Protankyra brychia,species,,,,,,,,,literature,,,megafauna,,,,,,sediment,,,,183372,Protankyra brychia,"(Verrill, 1885)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1651,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Sabellida,Serpulidae,Protis,,,,Protis,genus,,,,,,,,,literature,,,macrofauna,,,,,,nodule,matchtype: exact,exact,accepted,129574,Protis,"Ehlers, 1887",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1652,,,,,,,,,,,,,,,,yes,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,,,,Protomystides,genus,,,,,,,,,literature; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,129456,Protomystides,"Czerniavsky, 1882",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1653,,,,,,,,,,,,,,,,yes,Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,,,,,Protoptilidae,family,,,,,,,,,literature,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,128485,Protoptilidae,"Kölliker, 1872",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1654,,,,,,,,,,,morphology and molecular data,,,,,yes,Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,Protoptilum,,,,Protoptilum,genus,,,,,,,,,literature,,,megafauna,,,,,,nodule,matchtype: exact,exact,accepted,128498,Protoptilum,"Kölliker, 1872",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1655,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Prototricoma,,,,Prototricoma,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,227253,Prototricoma,"Timm, 1970",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1656,,,,,,,,,,,morphology and molecular data,,,,,,Mollusca,Solenogastres,,Pruvotinidae,,,,,Pruvotinidae,family,,,,,,,,,GBIF; DD,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,23105,Pruvotinidae,"Heath, 1911",Animalia,,GBIF,DD,,GBIF,,,,y,OBIS DD,,,,,,,
1657,,,,,,,,,,,,,,,,,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,,,Psammocamptus,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,No match found,exact,accepted,115246,Psammocamptus,"Mielke, 1975",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1658,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Plectida,Ceramonematidae,Pselionema,,,,Pselionema,genus,,,,,,,,,literature; GBIF; DD; OBIS only,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2389,Pselionema,"Cobb, 1933",Animalia,literature,GBIF,DD,OBIS only,GBIF,OBIS,LIT,DD,y,OBIS DD,,,,,,,
1659,,,,,,,,,,,morphology and molecular data,,,,,,Arthropoda,Copepoda,Harpacticoida,Ameiridae,Pseudameira,,,,Pseudameira,genus,,,,,,,,,literature; DD,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,115205,Pseudameira,"Sars G.O., 1911",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
1661,,,,,,,,,,,morphology only (specimens),yes,yes,,,,Arthropoda,Copepoda,Calanoida,Aetideidae,Pseudeuchaeta,,vulgaris,,Pseudeuchaeta vulgaris,species,,,Markhaseva_etal_2017,2017,new species,new species,y,,literature,,recent description so not in WoRDS,meiofauna,,,pelagic ie 'plankton' in worms but is benthopelagic and valid- CCZ description,WoRMS,,water column,No match found,exact,accepted,1006698,Pseudeuchaeta vulgaris,"Markhaseva, Mohrbeck & Renz, 2017",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2756,,,,,,,,,,,,,,,,yes,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Pseudharpinia,,,,Pseudharpinia,genus,,,,,,,,,literature,y,,macrofauna,,,,,,sediment,,exact,accepted,101724,Pseudharpinia,"Schellenberg, 1931",Animalia,literature,,,,,,,,,,yes,,,,,,
1662,Washburn_etal_2021 (some of id's odd..),"Type locality: Flores Sea, Makassar Strait and northern Indian Ocean south of Bali, 780-1310 m (original description checked)",dubious,a who did,,,,,,,morphology only (specimens),yes,yes,,,yes,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Pseudharpinia,,abyssalis,,Pseudharpinia abyssalis,species,,,,,,,,,literature,,,macrofauna,,,benthic,WoRMS,,sediment,matchtype: exact,exact,accepted,548947,Pseudharpinia abyssalis,"(Pirlot, 1932)",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1664,,,,,,,,,,,,,,,,,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,,,Pseudobradya,genus,,,,,,,,,literature; DD; OBIS DD,,,meiofauna,,,,,,sediment,No match found,exact,accepted,115345,Pseudobradya,"Sars G.O., 1904",Animalia,literature,,DD,,,,LIT,DD,y,OBIS DD,,,,,,,
2318,,,,,,,,,,,,,,,,,Nematoda,Enoplea,Enoplida,Leptosomatidae,Pseudocella,,,,Pseudocella,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,matchtype: exact,exact,accepted,2546,Pseudocella,"Filipjev, 1927",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
1665,,,,,,,,,,,,,,,,,Mollusca,Gastropoda,Lepetellida,Pseudococculinidae,,,,,Pseudococculinidae,family,,,,,,,,,literature,,,megafauna,,,,,,sediment,matchtype: exact,exact,accepted,23106,Pseudococculinidae,"Hickman, 1983",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2319,,,,,,,,,,,,,,,,,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Pseudodesmodora,,,,Pseudodesmodora,genus,,,,,,,,,literature,,,meiofauna,,,,,,sediment,No match found,exact,accepted,227234,Pseudodesmodora,"Boucher, 1975",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
2104,,,,,,,,,,,morphology and molecular data,,,,,yes,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,,,,Pseudodysponetus,genus,,,,,,,,,literature,,,macrofauna,,,,,,sediment,matchtype: exact,exact,accepted,578329,Pseudodysponetus,"Böggemann, 2009",Animalia,literature,,,,,,LIT,,y,,yes,,,,,,
