Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoidae gen nov sp A,nodule,macrofauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC018,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC019,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC020,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC021,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC030,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoid sp. ALC032,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Primnoidae,,,Primnoidae,Primnoidae morphotype 2 ,nodule,megafauna
Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,,,Prochaetodermatidae,Prochaetodermatidae sp. (NHM_344),sediment,macrofauna
Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,,,Prochaetodermatidae,sp. (nhm_344),sediment,macrofauna
Mollusca,Solenogastres,,Pruvotinidae,,,Pruvotinidae,sp. (nhm_027),sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,,Pseudotachidiidae,Pseudotachidiidae n. gen,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,,Pseudotachidiidae,Pseudotachidiidae sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,,Pseudotachidiidae,Pseudotachidiidae sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,,Pseudotachidiidae,Pseudotachidiidae sp. 4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,,Pseudotachidiidae,Pseudotachidiidae sp. 2,sediment,meiofauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae (juvenile) sp. 1,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,cf. Psychropotidae morphospecies,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 1 ,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 1_Nodules,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 2,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 2_Nodules ,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 3,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae msp. 4,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,,Psychropotidae,Psychropotidae red msp.,sediment,megafauna
Echinodermata,Asteroidea,Velatida,Pterasteridae,,,Pterasteridae,Pterasteridae sp. 1,sediment,megafauna
Echinodermata,Asteroidea,Velatida,Pterasteridae,,,Pterasteridae,Pterasteridae sp. 2,sediment,megafauna
Echinodermata,Asteroidea,Velatida,Pterasteridae,,,Pterasteridae,cf. Pterasteridae morphospecies 1,sediment,megafauna
Echinodermata,Asteroidea,Velatida,Pterasteridae,,,Pterasteridae,cf. Pterasteridae morphospecies 2,sediment,megafauna
Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,,,Pycnogonidae,Pycnogonida sp A,sediment,macrofauna
Annelida,Polychaeta,,Sabellariidae,,,Sabellariidae,Sabellariidae sp. (NHM_1167B),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae morphotype 1,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae morphotype 3,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae morphotype 4,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,cf Amphicorina sp. 255,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,cf Amphicorina sp. 282,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 137,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2166,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2196,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2197,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2202,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2203,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2207,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2363,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 250,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2835,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 286,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 392,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 462b,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 572,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 64,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Fabriciniid 913,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Fabriciniid 917,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Fabriciniid 923,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Fabriciniid 927,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Fabriciniid 930,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae 921,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae 927,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp.A,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,SabellidgenusA 920,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabelliniid 924,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabelliniid 928,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabelliniid 931,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae species #1428,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae species #1756,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,(Jasmineira?) sp. 3,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_1167C),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_1583A),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_1739),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_1879),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_189),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_1991),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_351),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_370),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_472),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_535),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_647),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_758),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_773C),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. (NHM_953),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 1 macro,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2 macro,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 1,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 2,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 3,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,Sabellidae sp. 4,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,cf. Sabellidae morphospecies 1,sediment,megafauna
Annelida,Polychaeta,Sabellida,Sabellidae,,,Sabellidae,cf. Sabellidae morphospecies 2,sediment,megafauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,cf Asclerocheilus sp. 2470,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,cf Pseudoscalibregma sp. 166,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. 2661,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatid sp.B,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatid sp.E,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp.A,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp.B,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp.C,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp.D,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. (NHM_2308),sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. (NHM_032),sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. (NHM_1244),sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. (NHM_773A),sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. (NHM_822),sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. 1,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae sp. 2,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,,,Scalibregmatidae,Scalibregmatidae? sp. (NHM_2308),sediment,macrofauna
Cnidaria,Anthozoa,Antipatharia,Schizopathidae,,,Schizopathidae,Schizopathidae sp. 1,nodule,megafauna
Mollusca,Gastropoda,Seguenziida,Seguenziidae,,,Seguenziidae,Seguenziidae sp A,sediment,macrofauna
Mollusca,Gastropoda,Seguenziida,Seguenziidae,,,Seguenziidae,Seguenziidae sp. (NHM_022),sediment,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae morphotype 1,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae morphotype 2,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2210,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2213,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2214,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2581,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2587,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulinae sp.A,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1429,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1455,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae species #1693,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp.1,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp A,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp B,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp C,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp D,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp E,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp G,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp H,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_073),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_100),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_103),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_1934),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_1936),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_271),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_357),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_386),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. (NHM_854),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2 macro,nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Spirorbinae sp. (NHM_299),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Spirorbinae sp. (NHM_396),nodule,macrofauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 1,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,Serpulidae sp. 2,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 1,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 2,nodule,megafauna
Annelida,Polychaeta,Sabellida,Serpulidae,,,Serpulidae,cf. Serpulidae morphospecies 3,nodule,megafauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp.A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp. 1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp. 2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,?Leanira sp. 1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp. (NHM_1093),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp. (NHM_342),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,,Sigalionidae,Sigalionidae sp. (NHM_881),sediment,macrofauna
Nematoda,Chromadorea,Monhysterida,Siphonolaimidae,,,Siphonolaimidae,Gen1_Siphonolaimidae_BIO,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,,,Sphaerodoridae,Sphaerodoridae sp. 2506,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,,,Sphaerodoridae,Sphaerodoridae sp. (NHM_2532),sediment,macrofauna
Chordata,Actinopteri,Beryciformes,Stephanoberycidae,,,Stephanoberycidae,Stephanoberycidae mtp 1,water column,megafauna
Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,,,Stomatoporidae,Stomatopora sp. (NHM_309),nodule,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllid_Genus A 871,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp.A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Eusyllinae sp. A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Eusyllinae sp. B,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp.1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_025),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_093),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_1660),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_1797A),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_1950),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_2095),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_2121),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_243),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_455),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_552),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_552) v close to 2095,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_747C),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_832),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. (NHM_837),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. cf. (NHM_552),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,Syllidae sp. cf. (NHM_837),sediment,macrofauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,cf. Synallactidae morphospecies 1,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,cf. Synallactidae morphospecies 2,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactidae stet. CCZ_061,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactidae stet. CCZ_066,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL007,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL014,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL015,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL018,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL020,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL021,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,,,Synallactidae,Synallactid sp. HOL028,sediment,megafauna
Cnidaria,Anthozoa,Alcyonacea,Taiaroidae,,,Taiaroidae,Taiaroidae msp. 1,nodule,megafauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. 385,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. 552,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp.A,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp A,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp B,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp C,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp D,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_018),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_038),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_167),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_1670B),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_1671A),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellidae sp. (NHM_438),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,,,Terebellidae,Terebellides sp. (NHM_406),sediment,macrofauna
Nematoda,Enoplea,Enoplida,Thoracostomopsidae,,,Thoracostomopsidae,Thoracostomopsidae sp.,sediment,meiofauna
Nematoda,Enoplea,Enoplida,Thoracostomopsidae,,,Thoracostomopsidae,Gen50_Tharacostomopsidae_BIO,sediment,meiofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae 916,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp.A,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp.B,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Terebellides sp A,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp. (NHM_1947F),sediment,macrofauna
Annelida,Polychaeta,Terebellida,Trichobranchidae,,,Trichobranchidae,Trichobranchidae sp. (NHM_2292),sediment,macrofauna
Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,,,Tubuliporidae,Tubuliporidae sp. (NHM_309),nodule,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,,,Typhlotanaidae,Typhlotanaidae species 104,sediment,macrofauna
Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,,,Ulmaridae,Ulmaridae stet. CCZ_069,nodule,megafauna
Echinodermata,Echinoidea,Holasteroida,Urechinidae,,,Urechinidae,Cystechinus/Urechinus sp. 1,sediment,megafauna
