"","Species","Individuals"
"N87901",4093.96949719472,87901
"N87921",4094.33150179172,87921
"N87941",4094.69342322052,87941
"N87961",4095.0552615133,87961
"N87981",4095.41701669228,87981
"N88001",4095.77868878429,88001
"N88021",4096.14027781938,88021
"N88041",4096.50178381593,88041
"N88061",4096.86320680309,88061
"N88081",4097.22454680771,88081
"N88101",4097.58580385794,88101
"N88121",4097.94697797425,88121
"N88141",4098.30806918408,88141
"N88161",4098.66907751259,88161
"N88181",4099.03000298793,88181
"N88201",4099.39084563263,88201
"N88221",4099.75160547714,88221
"N88241",4100.11228254127,88241
"N88261",4100.47287685244,88261
"N88281",4100.83338844086,88281
"N88301",4101.19381732536,88301
"N88321",4101.55416353613,88321
"N88341",4101.91442709489,88341
"N88361",4102.27460803086,88361
"N88381",4102.63470636611,88381
"N88401",4102.99472212836,88401
"N88421",4103.35465534595,88421
"N88441",4103.71450603789,88441
"N88461",4104.07427423495,88461
"N88481",4104.43395995792,88481
"N88501",4104.79356323782,88501
"N88521",4105.15308409084,88521
"N88541",4105.51252255348,88541
"N88561",4105.87187864611,88561
"N88581",4106.23115239227,88581
"N88601",4106.59034381821,88601
"N88621",4106.94945294976,88621
"N88641",4107.3084798163,88641
"N88661",4107.66742443482,88661
"N88681",4108.02628683509,88681
"N88701",4108.38506704482,88701
"N88721",4108.7437650829,88721
"N88741",4109.10238098031,88741
"N88761",4109.46091475986,88761
"N88781",4109.81936644503,88781
"N88801",4110.17773606558,88801
"N88821",4110.53602364143,88821
"N88841",4110.89422920177,88841
"N88861",4111.25235277001,88861
"N88881",4111.6103943677,88881
"N88901",4111.96835402715,88901
"N88921",4112.32623176602,88921
"N88941",4112.68402761751,88941
"N88961",4113.04174159707,88961
"N88981",4113.39937373575,88981
"N89001",4113.75692405758,89001
"N89021",4114.11439258768,89021
"N89041",4114.47177935109,89041
"N89061",4114.82908436827,89061
"N89081",4115.1863076694,89081
"N89101",4115.54344928,89101
"N89121",4115.9005092213,89121
"N89141",4116.25748752051,89141
"N89161",4116.61438420133,89161
"N89181",4116.9711992861,89181
"N89201",4117.32793280377,89201
"N89221",4117.68458477727,89221
"N89241",4118.04115523208,89241
"N89261",4118.39764419381,89261
"N89281",4118.75405168225,89281
"N89301",4119.1103777269,89301
"N89321",4119.46662235464,89321
"N89341",4119.82278558155,89341
"N89361",4120.17886743887,89361
"N89381",4120.53486795021,89381
"N89401",4120.89078713826,89401
"N89421",4121.24662503011,89421
"N89441",4121.60238164913,89441
"N89461",4121.95805701949,89461
"N89481",4122.31365116785,89481
"N89501",4122.66916411334,89501
"N89521",4123.02459588669,89521
"N89541",4123.3799465082,89541
"N89561",4123.73521600367,89561
"N89581",4124.09040439897,89581
"N89601",4124.44551171791,89601
"N89621",4124.80053798433,89621
"N89641",4125.15548322021,89641
"N89661",4125.51034745475,89661
"N89681",4125.8651307076,89681
"N89701",4126.21983300611,89701
"N89721",4126.57445437306,89721
"N89741",4126.92899483522,89741
"N89761",4127.28345441706,89761
"N89781",4127.63783313808,89781
"N89801",4127.99213102505,89801
"N89821",4128.34634810209,89821
"N89841",4128.70048439455,89841
"N89861",4129.05453992526,89861
"N89881",4129.408514722,89881
"N89901",4129.76240880399,89901
"N89921",4130.11622219969,89921
"N89941",4130.46995492739,89941
"N89961",4130.82360701634,89961
"N89981",4131.17717848753,89981
"N90001",4131.53066936881,90001
"N90021",4131.88407968216,90021
"N90041",4132.2374094494,90041
"N90061",4132.59065869751,90061
"N90081",4132.94382745233,90081
"N90101",4133.29691573173,90101
"N90121",4133.64992356155,90121
"N90141",4134.00285097136,90141
"N90161",4134.35569797771,90161
"N90181",4134.70846461028,90181
"N90201",4135.06115088924,90201
"N90221",4135.41375683926,90221
"N90241",4135.76628248836,90241
"N90261",4136.11872785195,90261
"N90281",4136.47109296132,90281
"N90301",4136.82337783792,90301
"N90321",4137.17558250653,90321
"N90341",4137.52770698683,90341
"N90361",4137.8797513047,90361
"N90381",4138.23171548469,90381
"N90401",4138.58359955357,90401
"N90421",4138.93540353067,90421
"N90441",4139.2871274409,90441
"N90461",4139.63877130779,90461
"N90481",4139.99033515558,90481
"N90501",4140.34181900846,90501
"N90521",4140.69322288713,90521
"N90541",4141.04454681803,90541
"N90561",4141.39579082426,90561
"N90581",4141.74695493148,90581
"N90601",4142.0980391552,90601
"N90621",4142.44904353123,90621
"N90641",4142.7999680745,90641
"N90661",4143.1508128065,90661
"N90681",4143.50157775825,90681
"N90701",4143.85226295055,90701
"N90721",4144.20286840645,90721
"N90741",4144.55339414702,90741
"N90761",4144.90384019855,90761
"N90781",4145.25420658571,90781
"N90801",4145.60449332789,90801
"N90821",4145.95470045012,90821
"N90841",4146.30482797683,90841
"N90861",4146.65487593339,90861
"N90881",4147.0048443355,90881
"N90901",4147.35473321093,90901
"N90921",4147.70454258923,90921
"N90941",4148.05427248379,90941
"N90961",4148.40392292327,90961
"N90981",4148.7534939304,90981
"N91001",4149.10298552519,91001
"N91021",4149.45239773596,91021
"N91041",4149.80173058176,91041
"N91061",4150.15098408873,91061
"N91081",4150.50015827657,91081
"N91101",4150.84925317036,91101
"N91121",4151.19826879529,91121
"N91141",4151.54720517023,91141
"N91161",4151.89606232409,91161
"N91181",4152.2448402747,91181
"N91201",4152.59353904618,91201
"N91221",4152.94215865982,91221
"N91241",4153.29069914484,91241
"N91261",4153.63916052042,91261
"N91281",4153.98754280665,91281
"N91301",4154.33584603177,91301
"N91321",4154.68407021735,91321
"N91341",4155.03221538399,91341
"N91361",4155.38028155684,91361
"N91381",4155.72826875984,91381
"N91401",4156.07617700968,91401
"N91421",4156.42400633841,91421
"N91441",4156.77175676286,91441
"N91461",4157.11942830661,91461
"N91481",4157.46702099279,91481
"N91501",4157.81453484599,91501
"N91521",4158.16196988698,91521
"N91541",4158.5093261392,91541
"N91561",4158.85660362532,91561
"N91581",4159.20380236606,91581
"N91601",4159.55092239029,91601
"N91621",4159.89796371299,91621
"N91641",4160.24492636319,91641
"N91661",4160.59181035999,91661
"N91681",4160.93861572834,91681
"N91701",4161.28534248696,91701
"N91721",4161.63199066499,91721
"N91741",4161.97856027948,91741
"N91761",4162.32505135423,91761
"N91781",4162.67146391227,91781
"N91801",4163.01779797662,91801
"N91821",4163.36405356958,91821
"N91841",4163.71023071349,91841
"N91861",4164.05632943259,91861
"N91881",4164.40234974541,91881
"N91901",4164.74829167853,91901
"N91921",4165.09415525187,91921
"N91941",4165.43994048918,91941
"N91961",4165.78564741251,91961
"N91981",4166.13127604529,91981
"N92001",4166.47682640989,92001
"N92021",4166.82229852518,92021
"N92041",4167.16769241621,92041
"N92061",4167.51300810593,92061
"N92081",4167.85824561765,92081
"N92101",4168.2034049709,92101
"N92121",4168.54848618841,92121
"N92141",4168.8934892936,92141
"N92161",4169.23841430955,92161
"N92181",4169.58326125743,92181
"N92201",4169.92803015842,92201
"N92221",4170.27272103804,92221
"N92241",4170.61733391477,92241
"N92261",4170.96186881193,92261
"N92281",4171.30632575058,92281
"N92301",4171.65070475693,92301
"N92321",4171.99500585194,92321
"N92341",4172.33922905472,92341
"N92361",4172.68337438875,92361
"N92381",4173.02744187686,92381
"N92401",4173.37143154195,92401
"N92421",4173.71534340361,92421
"N92441",4174.05917748561,92441
"N92461",4174.40293380896,92461
"N92481",4174.74661239832,92481
"N92501",4175.0902132737,92501
"N92521",4175.43373645558,92521
"N92541",4175.77718197013,92541
"N92561",4176.12054983486,92561
"N92581",4176.46384007559,92581
"N92601",4176.80705270855,92601
"N92621",4177.15018776224,92621
"N92641",4177.49324525391,92641
"N92661",4177.83622520972,92661
"N92681",4178.17912764643,92681
"N92701",4178.5219525912,92701
"N92721",4178.86470006374,92721
"N92741",4179.20737008088,92741
"N92761",4179.54996267351,92761
"N92781",4179.89247785711,92781
"N92801",4180.23491565609,92801
"N92821",4180.5772760898,92821
"N92841",4180.91955918116,92841
"N92861",4181.26176495467,92861
"N92881",4181.60389342728,92881
"N92901",4181.94594462454,92901
"N92921",4182.28791856786,92921
"N92941",4182.6298152757,92941
"N92961",4182.97163477234,92961
"N92981",4183.31337707781,92981
"N93001",4183.65504221686,93001
"N93021",4183.99663020786,93021
"N93041",4184.33814107197,93041
"N93061",4184.67957483381,93061
"N93081",4185.02093151416,93081
"N93101",4185.36221113203,93101
"N93121",4185.70341371256,93121
"N93141",4186.04453927451,93141
"N93161",4186.3855878395,93161
"N93181",4186.72655943423,93181
"N93201",4187.06745407167,93201
"N93221",4187.40827177842,93221
"N93241",4187.74901257379,93241
"N93261",4188.08967648197,93261
"N93281",4188.43026352308,93281
"N93301",4188.77077371532,93301
"N93321",4189.1112070838,93321
"N93341",4189.45156364981,93341
"N93361",4189.79184343596,93361
"N93381",4190.13204645891,93381
"N93401",4190.47217274282,93401
"N93421",4190.81222230784,93421
"N93441",4191.15219517817,93441
"N93461",4191.49209137095,93461
"N93481",4191.83191091132,93481
"N93501",4192.17165381837,93501
"N93521",4192.51132011235,93521
"N93541",4192.85090981688,93541
"N93561",4193.19042295108,93561
"N93581",4193.52985953838,93581
"N93601",4193.86921959566,93601
"N93621",4194.20850315102,93621
"N93641",4194.54771021938,93641
"N93661",4194.88684082609,93661
"N93681",4195.22589498638,93681
"N93701",4195.56487272989,93701
"N93721",4195.90377407074,93721
"N93741",4196.24259903111,93741
"N93761",4196.58134763385,93761
"N93781",4196.92001989939,93781
"N93801",4197.25861584907,93801
"N93821",4197.59713550259,93821
"N93841",4197.93557888304,93841
"N93861",4198.27394600916,93861
"N93881",4198.61223690307,93881
"N93901",4198.95045158707,93901
"N93921",4199.28859007787,93921
"N93941",4199.62665240008,93941
"N93961",4199.96463857353,93961
"N93981",4200.30254861709,93981
"N94001",4200.64038255691,94001
"N94021",4200.9781404073,94021
"N94041",4201.3158221955,94041
"N94061",4201.6534279379,94061
"N94081",4201.99095765636,94081
"N94101",4202.32841137041,94101
"N94121",4202.66578910377,94121
"N94141",4203.00309087578,94141
"N94161",4203.34031670555,94161
"N94181",4203.67746661585,94181
"N94201",4204.01454062642,94201
"N94221",4204.35153875854,94221
"N94241",4204.68846103359,94241
"N94261",4205.02530747054,94261
"N94281",4205.36207809091,94281
"N94301",4205.69877291364,94301
"N94321",4206.03539196314,94321
"N94341",4206.37193525789,94341
"N94361",4206.70840281714,94361
"N94381",4207.04479466283,94381
"N94401",4207.38111081532,94401
"N94421",4207.71735129541,94421
"N94441",4208.05351612283,94441
"N94461",4208.3896053202,94461
"N94481",4208.72561890426,94481
"N94501",4209.06155689859,94501
"N94521",4209.39741932219,94521
"N94541",4209.73320619607,94541
"N94561",4210.06891754112,94561
"N94581",4210.40455337745,94581
"N94601",4210.74011372491,94601
"N94621",4211.07559860476,94621
"N94641",4211.4110080366,94641
"N94661",4211.74634204115,94661
"N94681",4212.0816006383,94681
"N94701",4212.41678384911,94701
"N94721",4212.75189169322,94721
"N94741",4213.08692419013,94741
"N94761",4213.421881365,94761
"N94781",4213.7567632307,94781
"N94801",4214.09156981171,94801
"N94821",4214.42630112821,94821
"N94841",4214.76095720038,94841
"N94861",4215.0955380472,94861
"N94881",4215.43004368963,94881
"N94901",4215.7644741477,94901
"N94921",4216.09882944157,94921
"N94941",4216.43310959177,94941
"N94961",4216.76731461821,94961
"N94981",4217.10144454109,94981
"N95001",4217.4354993789,95001
"N95021",4217.76947915515,95021
"N95041",4218.10338388709,95041
"N95061",4218.43721359611,95061
"N95081",4218.77096830253,95081
"N95101",4219.10464802419,95101
"N95121",4219.43825278268,95121
"N95141",4219.77178259751,95141
"N95161",4220.10523749017,95161
"N95181",4220.43861747861,95181
"N95201",4220.77192258566,95201
"N95221",4221.10515282709,95221
"N95241",4221.43830822555,95241
"N95261",4221.77138880107,95261
"N95281",4222.10439457278,95281
"N95301",4222.43732556,95301
"N95321",4222.77018178418,95321
"N95341",4223.10296326411,95341
"N95361",4223.43567001954,95361
"N95381",4223.76830207016,95381
"N95401",4224.10085943773,95401
"N95421",4224.43334213865,95421
"N95441",4224.76575019549,95441
"N95461",4225.09808362674,95461
"N95481",4225.43034245335,95481
"N95501",4225.7625266932,95501
"N95521",4226.09463636799,95521
"N95541",4226.42667149587,95541
"N95561",4226.75863209699,95561
"N95581",4227.09051819125,95581
"N95601",4227.42232979819,95601
"N95621",4227.75406693888,95621
"N95641",4228.08572963089,95641
"N95661",4228.41731789366,95661
"N95681",4228.74883174741,95681
"N95701",4229.08027121321,95701
"N95721",4229.41163630712,95721
"N95741",4229.74292705462,95741
"N95761",4230.07414346993,95761
"N95781",4230.40528557389,95781
"N95801",4230.73635338649,95801
"N95821",4231.06734692815,95821
"N95841",4231.39826621662,95841
"N95861",4231.72911127095,95861
"N95881",4232.0598821128,95881
"N95901",4232.39057876174,95901
"N95921",4232.7212012351,95921
"N95941",4233.05174955323,95941
"N95961",4233.38222373617,95961
"N95981",4233.71262380221,95981
"N96001",4234.0429497719,96001
"N96021",4234.37320166275,96021
"N96041",4234.7033794969,96041
"N96061",4235.03348329101,96061
"N96081",4235.36351306528,96081
"N96101",4235.69346883968,96101
"N96121",4236.02335063365,96121
"N96141",4236.35315846495,96141
"N96161",4236.68289235421,96161
"N96181",4237.01255231955,96181
"N96201",4237.34213838223,96201
"N96221",4237.67165055869,96221
"N96241",4238.00108887038,96241
"N96261",4238.33045333552,96261
"N96281",4238.65974397379,96281
"N96301",4238.98896080369,96301
"N96321",4239.31810384483,96321
"N96341",4239.64717311493,96341
"N96361",4239.9761686357,96361
"N96381",4240.30509042476,96381
"N96401",4240.63393850074,96401
"N96421",4240.96271288388,96421
"N96441",4241.29141359297,96441
"N96461",4241.620040646,96461
"N96481",4241.94859406383,96481
"N96501",4242.2770738632,96501
"N96521",4242.60548006534,96521
"N96541",4242.93381268745,96541
"N96561",4243.26207174983,96561
"N96581",4243.59025727176,96581
"N96601",4243.91836927059,96601
"N96621",4244.24640776474,96621
"N96641",4244.57437277623,96641
"N96661",4244.90226432163,96661
"N96681",4245.23008242009,96681
"N96701",4245.55782709154,96701
"N96721",4245.88549835291,96721
"N96741",4246.21309622508,96741
"N96761",4246.54062072527,96761
"N96781",4246.86807187351,96781
"N96801",4247.19544968889,96801
"N96821",4247.52275418772,96821
"N96841",4247.84998539225,96841
"N96861",4248.17714331844,96861
"N96881",4248.5042279866,96881
"N96901",4248.83123941447,96901
"N96921",4249.15817762177,96921
"N96941",4249.4850426268,96941
"N96961",4249.81183444758,96961
"N96981",4250.13855310466,96981
"N97001",4250.46519861467,97001
"N97021",4250.79177099621,97021
"N97041",4251.11827027006,97041
"N97061",4251.44469645372,97061
"N97081",4251.77104956477,97081
"N97101",4252.0973296221,97101
"N97121",4252.42353664639,97121
"N97141",4252.74967065303,97141
"N97161",4253.07573166329,97161
"N97181",4253.40171969562,97181
"N97201",4253.72763476534,97201
"N97221",4254.05347689507,97221
"N97241",4254.37924609991,97241
"N97261",4254.70494240139,97261
"N97281",4255.03056581568,97281
"N97301",4255.35611636183,97301
"N97321",4255.68159405894,97321
"N97341",4256.00699892444,97341
"N97361",4256.33233097873,97361
"N97381",4256.657590237,97381
"N97401",4256.98277672016,97401
"N97421",4257.30789044602,97421
"N97441",4257.63293143242,97441
"N97461",4257.95789969928,97461
"N97481",4258.28279526224,97481
"N97501",4258.60761814245,97501
"N97521",4258.93236835558,97521
"N97541",4259.25704592198,97541
"N97561",4259.58165085841,97561
"N97581",4259.90618318429,97581
"N97601",4260.23064291729,97601
"N97621",4260.55503007719,97621
"N97641",4260.87934467925,97641
"N97661",4261.203586745,97661
"N97681",4261.52775628884,97681
"N97701",4261.85185333263,97701
"N97721",4262.17587789204,97721
"N97741",4262.4998299864,97741
"N97761",4262.82370963356,97761
"N97781",4263.14751685184,97781
"N97801",4263.47125165983,97801
"N97821",4263.79491407387,97821
"N97841",4264.1185041136,97841
"N97861",4264.4420217973,97861
"N97881",4264.76546714174,97881
"N97901",4265.08884016576,97901
"N97921",4265.41214088726,97921
"N97941",4265.73536932393,97941
"N97961",4266.0585254948,97961
"N97981",4266.38160941721,97981
"N98001",4266.70462110835,98001
"N98021",4267.02756058798,98021
"N98041",4267.35042787243,98041
"N98061",4267.67322298029,98061
"N98081",4267.99594592905,98081
"N98101",4268.31859673696,98101
"N98121",4268.64117542281,98121
"N98141",4268.96368200265,98141
"N98161",4269.28611649646,98161
"N98181",4269.60847892012,98181
"N98201",4269.93076929271,98201
"N98221",4270.25298763164,98221
"N98241",4270.57513395476,98241
"N98261",4270.89720827946,98261
"N98281",4271.21921062444,98281
"N98301",4271.54114100654,98301
"N98321",4271.86299944404,98321
"N98341",4272.18478595479,98341
"N98361",4272.50650055632,98361
"N98381",4272.82814326649,98381
"N98401",4273.14971410312,98401
"N98421",4273.47121308303,98421
"N98441",4273.79264022423,98441
"N98461",4274.11399554568,98461
"N98481",4274.4352790638,98481
"N98501",4274.75649079631,98501
"N98521",4275.07763076113,98521
"N98541",4275.39869897557,98541
"N98561",4275.71969545752,98561
"N98581",4276.04062022483,98581
"N98601",4276.36147329391,98601
"N98621",4276.6822546839,98621
"N98641",4277.00296441124,98641
"N98661",4277.32360249403,98661
"N98681",4277.64416894899,98681
"N98701",4277.96466379482,98701
"N98721",4278.28508704873,98721
"N98741",4278.60543872684,98741
"N98761",4278.92571884826,98761
"N98781",4279.24592742986,98781
"N98801",4279.56606448866,98801
"N98821",4279.88613004313,98821
"N98841",4280.2061241097,98841
"N98861",4280.52604670564,98861
"N98881",4280.84589784911,98881
"N98901",4281.16567755741,98901
"N98921",4281.48538584707,98921
"N98941",4281.80502273663,98941
"N98961",4282.12458824262,98961
"N98981",4282.44408238258,98981
"N99001",4282.76350517373,99001
"N99021",4283.08285663366,99021
"N99041",4283.40213677914,99041
"N99061",4283.72134562755,99061
"N99081",4284.04048319673,99081
"N99101",4284.35954950379,99101
"N99121",4284.67854456519,99121
"N99141",4284.9974683984,99141
"N99161",4285.31632102133,99161
"N99181",4285.63510245043,99181
"N99201",4285.95381270353,99201
"N99221",4286.27245179702,99221
"N99241",4286.59101974799,99241
"N99261",4286.90951657471,99261
"N99281",4287.22794229354,99281
"N99301",4287.54629692182,99301
"N99321",4287.86458047627,99321
"N99341",4288.18279297399,99341
"N99361",4288.50093443224,99361
"N99381",4288.81900486863,99381
"N99401",4289.13700429926,99401
"N99421",4289.45493274125,99421
"N99441",4289.77279021236,99441
"N99461",4290.09057672921,99461
"N99481",4290.40829230874,99481
"N99501",4290.7259369678,99501
"N99521",4291.04351072335,99521
"N99541",4291.36101359289,99541
"N99561",4291.67844559224,99561
"N99581",4291.99580673943,99581
"N99601",4292.31309705096,99601
"N99621",4292.63031654415,99621
"N99641",4292.94746523486,99641
"N99661",4293.26454314106,99661
"N99681",4293.58155027888,99681
"N99701",4293.8984866653,99701
"N99721",4294.21535231736,99721
"N99741",4294.53214725205,99741
"N99761",4294.84887148549,99761
"N99781",4295.16552503548,99781
"N99801",4295.48210791785,99801
"N99821",4295.79862014972,99821
"N99841",4296.11506174828,99841
"N99861",4296.4314327293,99861
"N99881",4296.74773311074,99881
"N99901",4297.06396290822,99901
"N99921",4297.380122139,99921
"N99941",4297.69621081957,99941
"N99961",4298.0122289669,99961
"N99981",4298.32817659744,99981
"N100001",4298.64405372753,100001
"N100021",4298.95986037442,100021
"N100041",4299.27559655451,100041
"N100061",4299.59126228397,100061
"N100081",4299.90685758017,100081
"N100101",4300.22238245954,100101
"N100121",4300.53783693826,100121
"N100141",4300.85322103253,100141
"N100161",4301.16853476005,100161
"N100181",4301.4837781365,100181
"N100201",4301.79895117846,100201
"N100221",4302.11405390283,100221
"N100241",4302.4290863258,100241
"N100261",4302.74404846443,100261
"N100281",4303.05894033427,100281
"N100301",4303.37376195249,100301
"N100321",4303.68851333515,100321
"N100341",4304.00319449874,100341
"N100361",4304.31780545973,100361
"N100381",4304.6323462347,100381
"N100401",4304.94681683986,100401
"N100421",4305.26121729145,100421
"N100441",4305.57554760648,100441
"N100461",4305.88980780022,100461
"N100481",4306.20399789028,100481
"N100501",4306.51811789187,100501
"N100521",4306.83216782208,100521
"N100541",4307.1461476967,100541
"N100561",4307.46005753262,100561
"N100581",4307.77389734525,100581
"N100601",4308.08766715182,100601
"N100621",4308.40136696771,100621
"N100641",4308.71499681003,100641
"N100661",4309.02855669439,100661
"N100681",4309.34204663721,100681
"N100701",4309.65546665452,100701
"N100721",4309.96881676288,100721
"N100741",4310.28209697778,100741
"N100761",4310.59530731633,100761
"N100781",4310.90844779409,100781
"N100801",4311.22151842691,100801
"N100821",4311.53451923163,100821
"N100841",4311.84745022419,100841
"N100861",4312.1603114205,100861
"N100881",4312.4731028369,100881
"N100901",4312.78582448857,100901
"N100921",4313.09847639288,100921
"N100941",4313.41105856515,100941
"N100961",4313.72357102163,100961
"N100981",4314.03601377799,100981
"N101001",4314.34838685071,101001
"N101021",4314.66069025572,101021
"N101041",4314.9729240086,101041
"N101061",4315.28508812577,101061
"N101081",4315.59718262304,101081
"N101101",4315.90920751636,101101
"N101121",4316.2211628217,101121
"N101141",4316.53304855491,101141
"N101161",4316.8448647321,101161
"N101181",4317.15661136882,101181
"N101201",4317.46828848117,101201
"N101221",4317.77989608508,101221
"N101241",4318.09143419634,101241
"N101261",4318.40290283078,101261
"N101281",4318.71430200438,101281
"N101301",4319.02563173284,101301
"N101321",4319.33689203176,101321
"N101341",4319.64808291749,101341
"N101361",4319.95920440519,101361
"N101381",4320.27025651121,101381
"N101401",4320.58123925074,101401
"N101421",4320.89215264002,101421
"N101441",4321.2029966946,101441
"N101461",4321.51377143022,101461
"N101481",4321.82447686251,101481
"N101501",4322.13511300734,101501
"N101521",4322.44567988015,101521
"N101541",4322.75617749692,101541
"N101561",4323.06660587305,101561
"N101581",4323.37696502432,101581
"N101601",4323.68725496632,101601
"N101621",4323.99747571482,101621
"N101641",4324.30762728516,101641
"N101661",4324.61770969325,101661
"N101681",4324.92772295431,101681
"N101701",4325.23766708431,101701
"N101721",4325.54754209867,101721
"N101741",4325.85734801275,101741
"N101761",4326.16708484227,101761
"N101781",4326.47675260283,101781
"N101801",4326.78635130983,101801
"N101821",4327.09588097867,101821
"N101841",4327.40534162504,101841
"N101861",4327.71473326432,101861
"N101881",4328.0240559119,101881
"N101901",4328.33330958344,101901
"N101921",4328.64249429429,101921
"N101941",4328.95161005974,101941
"N101961",4329.2606568953,101961
"N101981",4329.56963481647,101981
"N102001",4329.87854383855,102001
"N102021",4330.18738397682,102021
"N102041",4330.49615524687,102041
"N102061",4330.80485766392,102061
"N102081",4331.1134912433,102081
"N102101",4331.42205600021,102101
"N102121",4331.7305519503,102121
"N102141",4332.03897910883,102141
"N102161",4332.34733749067,102161
"N102181",4332.65562711144,102181
"N102201",4332.96384798651,102201
"N102221",4333.27200013072,102221
"N102241",4333.5800835599,102241
"N102261",4333.88809828877,102261
"N102281",4334.19604433273,102281
"N102301",4334.50392170707,102301
"N102321",4334.8117304267,102321
"N102341",4335.11947050713,102341
"N102361",4335.42714196349,102361
"N102381",4335.73474481078,102381
"N102401",4336.04227906417,102401
"N102421",4336.34974473895,102421
"N102441",4336.65714185006,102441
"N102461",4336.96447041274,102461
"N102481",4337.27173044188,102481
"N102501",4337.57892195288,102501
"N102521",4337.88604496051,102521
"N102541",4338.19309947999,102541
"N102561",4338.50008552631,102561
"N102581",4338.80700311468,102581
"N102601",4339.11385225983,102601
"N102621",4339.42063297701,102621
"N102641",4339.72734528107,102641
"N102661",4340.03398918705,102661
"N102681",4340.34056470992,102681
"N102701",4340.64707186471,102701
"N102721",4340.95351066622,102721
"N102741",4341.25988112959,102741
"N102761",4341.56618326966,102761
"N102781",4341.87241710124,102781
"N102801",4342.17858263928,102801
"N102821",4342.48467989878,102821
"N102841",4342.79070889449,102841
"N102861",4343.0966696414,102861
"N102881",4343.40256215416,102881
"N102901",4343.70838644789,102901
"N102921",4344.01414253719,102921
"N102941",4344.31983043702,102941
"N102961",4344.62545016208,102961
"N102981",4344.93100172715,102981
"N103001",4345.23648514716,103001
"N103021",4345.5419004368,103021
"N103041",4345.84724761076,103041
"N103061",4346.15252668383,103061
"N103081",4346.45773767084,103081
"N103101",4346.76288058634,103101
"N103121",4347.06795544514,103121
"N103141",4347.37296226196,103141
"N103161",4347.67790105142,103161
"N103181",4347.98277182821,103181
"N103201",4348.287574607,103201
"N103221",4348.5923094025,103221
"N103241",4348.89697622921,103241
"N103261",4349.20157510188,103261
"N103281",4349.5061060351,103281
"N103301",4349.81056904339,103301
"N103321",4350.11496414142,103321
"N103341",4350.41929134377,103341
"N103361",4350.72355066495,103361
"N103381",4351.02774211956,103381
"N103401",4351.3318657221,103401
"N103421",4351.63592148715,103421
"N103441",4351.93990942918,103441
"N103461",4352.24382956276,103461
"N103481",4352.5476819023,103481
"N103501",4352.85146646231,103501
"N103521",4353.15518325729,103521
"N103541",4353.45883230171,103541
"N103561",4353.76241360998,103561
"N103581",4354.06592719652,103581
"N103601",4354.36937307578,103601
"N103621",4354.67275126216,103621
"N103641",4354.9760617701,103641
"N103661",4355.27930461391,103661
"N103681",4355.582479808,103681
"N103701",4355.88558736675,103701
"N103721",4356.18862730453,103721
"N103741",4356.49159963559,103741
"N103761",4356.79450437435,103761
"N103781",4357.09734153511,103781
"N103801",4357.40011113211,103801
"N103821",4357.70281317971,103821
"N103841",4358.00544769217,103841
"N103861",4358.30801468375,103861
"N103881",4358.61051416871,103881
"N103901",4358.9129461613,103901
"N103921",4359.21531067575,103921
"N103941",4359.5176077263,103941
"N103961",4359.81983732711,103961
"N103981",4360.12199949241,103981
"N104001",4360.42409423639,104001
"N104021",4360.72612157322,104021
"N104041",4361.02808151707,104041
"N104061",4361.32997408207,104061
"N104081",4361.63179928235,104081
"N104101",4361.93355713207,104101
"N104121",4362.23524764533,104121
"N104141",4362.53687083623,104141
"N104161",4362.83842671886,104161
"N104181",4363.13991530732,104181
"N104201",4363.44133661565,104201
"N104221",4363.74269065792,104221
"N104241",4364.04397744818,104241
"N104261",4364.34519700046,104261
"N104281",4364.64634932877,104281
"N104301",4364.94743444713,104301
"N104321",4365.24845236953,104321
"N104341",4365.54940310997,104341
"N104361",4365.85028668241,104361
"N104381",4366.15110310083,104381
"N104401",4366.45185237916,104401
"N104421",4366.75253453135,104421
"N104441",4367.05314957133,104441
"N104461",4367.35369751301,104461
"N104481",4367.65417837029,104481
"N104501",4367.95459215708,104501
"N104521",4368.25493888725,104521
"N104541",4368.55521857467,104541
"N104561",4368.8554312332,104561
"N104581",4369.15557687669,104581
"N104601",4369.45565551896,104601
"N104621",4369.75566717384,104621
"N104641",4370.05561185515,104641
"N104661",4370.35548957668,104661
"N104681",4370.65530035222,104681
"N104701",4370.95504419555,104701
"N104704",4371,104704
