rec,size_cat,region,qual_ed,institutionCode,typeStatus,acceptedScientificName_ed,taxonConceptID,NAME,individualCount,INCL,individualCount_ed,taxonRank_ed,TR_w_TCID,datasetName,basisOfRecord,eventDate,year,Longitude,Latitude,depth,SITE,kingdom,phylum,class,order,family,genus,species,taxonRank,associatedReferences
96150,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5909,11.25142,5200,site -153.5909_11.25142_5200,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
96216,megafauna,WEST,,,,Taiaroa,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5909,11.25142,5200,site -153.5909_11.25142_5200,Animalia,Cnidaria,Anthozoa,Alcyonacea,Taiaroidae,Taiaroa,,GENUS,
4433,megafauna,WEST,,,,Acanthascus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.58935,11.25127,5198,site -153.58935_11.25127_5198,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,GENUS,
96151,megafauna,WEST,,,,Acanthascus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5892,11.25131,5198,site -153.5892_11.25131_5198,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,GENUS,
4627,megafauna,WEST,,,,Euplectella,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.58899,11.25135,5198,site -153.58899_11.25135_5198,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Euplectella,,GENUS,
4549,megafauna,WEST,,,,Lepidisis,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.58865,11.25143,5198,site -153.58865_11.25143_5198,Animalia,Cnidaria,Anthozoa,Alcyonacea,Isididae,Lepidisis,,GENUS,
96031,megafauna,WEST,,,,Lepidisis,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5872,11.25151,5198,site -153.5872_11.25151_5198,Animalia,Cnidaria,Anthozoa,Alcyonacea,Isididae,Lepidisis,,GENUS,
96207,megafauna,WEST,,,,Lepidisis,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5871,11.25151,5198,site -153.5871_11.25151_5198,Animalia,Cnidaria,Anthozoa,Alcyonacea,Isididae,Lepidisis,,GENUS,
96217,megafauna,WEST,,,,Cladorhiza,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.5868,11.25153,5198,site -153.5868_11.25153_5198,Animalia,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Cladorhiza,,GENUS,
4459,megafauna,WEST,,,,Lepidisis,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-11T00:00:00,2018,-153.58606,11.25157,5199,site -153.58606_11.25157_5199,Animalia,Cnidaria,Anthozoa,Alcyonacea,Isididae,Lepidisis,,GENUS,
4637,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94234,6.97118,5007,site -149.94234_6.97118_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96007,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9423,6.97195,5007,site -149.9423_6.97195_5007,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4467,megafauna,WEST,,,,Bathypathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94229,6.97126,5007,site -149.94229_6.97126_5007,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,GENUS,
4346,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94191,6.97212,5007,site -149.94191_6.97212_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4402,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9418,6.97227,5007,site -149.9418_6.97227_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96240,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9418,6.97225,5007,site -149.9418_6.97225_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4472,megafauna,WEST,,,,Euplectella,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94172,6.97239,5007,site -149.94172_6.97239_5007,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Euplectella,,GENUS,
4520,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94168,6.97216,5007,site -149.94168_6.97216_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4614,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94157,6.97264,5007,site -149.94157_6.97264_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4665,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94148,6.97276,5007,site -149.94148_6.97276_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4649,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94131,6.97312,5007,site -149.94131_6.97312_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96229,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9412,6.97326,5007,site -149.9412_6.97326_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4632,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94102,6.97364,5007,site -149.94102_6.97364_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4382,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94101,6.97366,5007,site -149.94101_6.97366_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4451,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94091,6.97387,5007,site -149.94091_6.97387_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96198,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9409,6.97393,5007,site -149.9409_6.97393_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96164,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9408,6.97403,5007,site -149.9408_6.97403_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4493,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9402,6.97494,5007,site -149.9402_6.97494_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4677,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9402,6.97492,5007,site -149.9402_6.97492_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4343,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94001,6.97535,5007,site -149.94001_6.97535_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96202,megafauna,WEST,,,,Euplectella,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.94,6.97531,5007,site -149.94_6.97531_5007,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Euplectella,,GENUS,
4465,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9399,6.97559,5007,site -149.9399_6.97559_5007,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
96178,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9398,6.97565,5007,site -149.9398_6.97565_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4345,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9397,6.97595,5007,site -149.9397_6.97595_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4372,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93959,6.9762,5007,site -149.93959_6.9762_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4499,megafauna,WEST,,,,Docosaccus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93952,6.9764,5007,site -149.93952_6.9764_5007,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Docosaccus,,GENUS,
4428,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93929,7.03525,5039,site -149.93929_7.03525_5039,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4678,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93925,7.03492,5039,site -149.93925_7.03492_5039,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4370,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93921,6.97666,5007,site -149.93921_6.97666_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96120,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.9392,7.03481,5039,site -149.9392_7.03481_5039,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4580,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93912,7.03437,5038,site -149.93912_7.03437_5038,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96239,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.9391,7.03437,5038,site -149.9391_7.03437_5038,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4387,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93906,6.97694,5007,site -149.93906_6.97694_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4437,megafauna,WEST,,,,Docosaccus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.939,7.03406,5038,site -149.939_7.03406_5038,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Docosaccus,,GENUS,
4413,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.939,7.03399,5038,site -149.939_7.03399_5038,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96145,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.939,7.03399,5038,site -149.939_7.03399_5038,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4652,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93892,7.03376,5038,site -149.93892_7.03376_5038,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4630,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93884,6.97727,5007,site -149.93884_6.97727_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4578,megafauna,WEST,,,,Schizopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93873,7.03317,5038,site -149.93873_7.03317_5038,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Schizopathes,,GENUS,
4434,megafauna,WEST,,,,Bathypathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93871,7.03312,5038,site -149.93871_7.03312_5038,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,GENUS,
96041,megafauna,WEST,,,,Docosaccus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.9387,7.0332,5038,site -149.9387_7.0332_5038,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Docosaccus,,GENUS,
96062,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9387,6.9774,5007,site -149.9387_6.9774_5007,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4626,megafauna,WEST,,,,Docosaccus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93862,7.03291,5038,site -149.93862_7.03291_5038,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Docosaccus,,GENUS,
4344,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93862,7.03289,5037,site -149.93862_7.03289_5037,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96101,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9386,6.97761,5007,site -149.9386_6.97761_5007,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4362,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93852,7.03262,5037,site -149.93852_7.03262_5037,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4557,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93834,7.03196,5037,site -149.93834_7.03196_5037,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4373,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93826,7.03173,5036,site -149.93826_7.03173_5036,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4460,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93825,7.03179,5036,site -149.93825_7.03179_5036,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4538,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93817,7.03158,5036,site -149.93817_7.03158_5036,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4559,megafauna,WEST,,,,Docosaccus,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93813,7.03145,5036,site -149.93813_7.03145_5036,Animalia,Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Docosaccus,,GENUS,
4648,megafauna,WEST,,,,Abyssopathes,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93812,7.03139,5036,site -149.93812_7.03139_5036,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,GENUS,
4566,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93812,6.97858,5008,site -149.93812_6.97858_5008,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96050,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9381,6.97861,5008,site -149.9381_6.97861_5008,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96078,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9381,6.97861,5008,site -149.9381_6.97861_5008,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4579,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.9381,7.03132,5035,site -149.9381_7.03132_5035,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
96035,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.9381,7.03145,5036,site -149.9381_7.03145_5036,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4492,megafauna,WEST,,,,Umbellula,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93808,7.03129,5036,site -149.93808_7.03129_5036,Animalia,Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,GENUS,
4442,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93796,7.03098,5035,site -149.93796_7.03098_5035,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4569,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.93791,6.97904,5008,site -149.93791_6.97904_5008,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
96103,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-07T00:00:00,2018,-149.9379,6.97911,5008,site -149.9379_6.97911_5008,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
4658,megafauna,WEST,,,,Hyalonema,,,1,no- not spp level,1,genus,genus,NOAA Deep Sea Corals Research and Technology Program,MACHINE_OBSERVATION,2018-06-01T00:00:00,2018,-149.93785,7.03065,5035,site -149.93785_7.03065_5035,Animalia,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,,GENUS,
